trip_id,stop_id,stop_sequence,stop_headsign,arrival_time,departure_time,timepoint
C43-V2_route_2_0000001_21540,mxc_C43V2_STP_91,4819,Villas Belenes,06:36:50,06:36:50,0
C43-V2_route_2_0000001_21540,mxc_C43V2_STP_92,4820,Villas Belenes,06:37:44,06:37:44,0
C43-V2_route_2_0000001_21540,mxc_C43V2_STP_93,4821,Avenida Venustiano Carranza,06:38:48,06:38:48,0
C43-V2_route_2_0000001_21540,mxc_C43V2_STP_94,4822,Auditorio Telmex,06:40:03,06:40:03,0
C43-V2_route_2_0000001_21540,mxc_C43V2_STP_95,4823,Ing. Hugo Vazquez Reyes,06:41:05,06:41:05,0
C43-V2_route_2_0000001_21540,mxc_C45V1_STP_26,4801,Calle López Cotilla,06:19:09,06:19:09,0
C43-V2_route_2_0000001_21540,mxc_C95_STP_55,4828,Plaza San Isidro,06:46:51,06:46:51,0
C43-V2_trip_1,mxa_T15C01_STP_68,4779,Calle Santa Mónica,05:46:22,05:46:22,0
C43-V2_trip_1,mxc_C04_STP_22,4780,Calle Santa Mónica,05:47:14,05:47:14,0
C43-V2_trip_1,mxc_C04_STP_27,4778,Calle Jesús García,05:45:19,05:45:19,0
C43-V2_trip_1,mxc_C108V2_STP_94,4766,Alonso de la Mota y Escobar,05:33:18,05:33:18,0
C43-V2_trip_1,mxc_C108V2_STP_95,4767,Miguel Gordoa,05:34:15,05:34:15,0
C43-V2_trip_1,mxc_C108V2_STP_96,4768,Felix Palavicini,05:35:28,05:35:28,0
C43-V2_trip_1,mxc_C117_STP_50,4743,Centro Cultural Universitario,05:08:09,05:08:09,0
C43-V2_trip_1,mxc_C120_STP_45,4770,Avenida Fray Antonio Alcalde,05:37:22,05:37:22,0
C43-V2_trip_1,mxc_C120_STP_46,4771,Avenida Fray Antonio Alcalde,05:38:27,05:38:27,0
C43-V2_trip_1,mxc_C120_STP_47,4772,Avenida Alcalde,05:39:15,05:39:15,0
C43-V2_trip_1,mxc_C120_STP_48,4773,Avenida Fray Antonio Alcalde,05:40:15,05:40:15,0
C43-V2_trip_1,mxc_C33_STP_87,4750,Calle Ingeniero Pastor Rouaix,05:16:23,05:16:23,0
C43-V2_trip_1,mxc_C43V1_STP_13,4735,Pelicano,04:55:58,04:55:58,0
C43-V2_trip_1,mxc_C43V1_STP_14,4736,Paseo de las Palmas,04:57:35,04:57:35,0
C43-V2_trip_1,mxc_C43V1_STP_15,4737,Av. Camino A Bosque San Isidro,04:58:38,04:58:38,0
C43-V2_trip_1,mxc_C43V1_STP_16,4738,Paseo de los Fresnos,05:00:19,05:00:19,0
C43-V2_trip_1,mxc_C43V1_STP_22,4742,Prolongacion Laureles,05:07:15,05:07:15,0
C43-V2_trip_1,mxc_C43V2_STP_02,4730,Haciendo de Los Nardos,04:51:12,04:51:12,0
C43-V2_trip_1,mxc_C43V2_STP_03,4731,Calzada de las Flores,04:52:03,04:52:03,0
C43-V2_trip_1,mxc_C43V2_STP_04,4732,Av. Paseo de las Aves,04:53:04,04:53:04,0
C43-V2_trip_1,mxc_C43V2_STP_05,4733,Av. Valle de San Isidro,04:54:18,04:54:18,0
C43-V2_trip_1,mxc_C43V2_STP_06,4734,Prolongacion Rio Blanco,04:55:08,04:55:08,0
C43-V2_trip_1,mxc_C43V2_STP_109,4729,Av. Flamenco,04:50:00,04:50:00,0
C43-V2_trip_1,mxc_C43V2_STP_11,4739,Industria Aceitera,05:01:43,05:01:43,0
C43-V2_trip_1,mxc_C43V2_STP_13,4741,Pino Suárez,05:05:36,05:05:36,0
C43-V2_trip_1,mxc_C43V2_STP_16,4744,Ing. Hugo Vazquez Reyes,05:09:36,05:09:36,0
C43-V2_trip_1,mxc_C43V2_STP_17,4745,Auditorio Telmex,05:10:56,05:10:56,0
C43-V2_trip_1,mxc_C43V2_STP_18,4746,Villas Belenes,05:12:37,05:12:37,0
C43-V2_trip_1,mxc_C43V2_STP_19,4747,Villas Belenes,05:13:59,05:13:59,0
C43-V2_trip_1,mxc_C43V2_STP_20,4748,Avenida Venustiano Carranza,05:14:53,05:14:53,0
C43-V2_trip_1,mxc_C43V2_STP_21,4749,Avenida Venustiano Carranza,05:15:30,05:15:30,0
C43-V2_trip_1,mxc_C43V2_STP_23,4751,Avenida Venustiano Carranza,05:17:31,05:17:31,0
C43-V2_trip_1,mxc_C43V2_STP_24,4752,Avenida Venustiano Carranza,05:18:25,05:18:25,0
C43-V2_trip_1,mxc_C43V2_STP_25,4753,Avenida Venustiano Carranza,05:19:29,05:19:29,0
C43-V2_trip_1,mxc_C43V2_STP_26,4754,Avenida Venustiano Carranza,05:20:19,05:20:19,0
C43-V2_trip_1,mxc_C43V2_STP_27,4755,Calle General Salvador Gonzalez,05:21:00,05:21:00,0
C43-V2_trip_1,mxc_C43V2_STP_28,4756,Calle General Salvador Gonzalez,05:22:11,05:22:11,0
C43-V2_trip_1,mxc_C43V2_STP_29,4757,Calle Aldama,05:23:03,05:23:03,0
C43-V2_trip_1,mxc_C43V2_STP_30,4758,Calle Articulo 123,05:23:58,05:23:58,0
C43-V2_trip_1,mxc_C43V2_STP_31,4759,Calle Niños Heroes,05:25:39,05:25:39,0
C43-V2_trip_1,mxc_C43V2_STP_32,4760,Calle Niños Heroes,05:26:42,05:26:42,0
C43-V2_trip_1,mxc_C43V2_STP_33,4761,Atemajac,05:28:36,05:28:36,0
C43-V2_trip_1,mxc_C43V2_STP_34,4762,Miguel Negrete,05:29:39,05:29:39,0
C43-V2_trip_1,mxc_C43V2_STP_35,4763,Calzada del Federalismo Norte,05:30:38,05:30:38,0
C43-V2_trip_1,mxc_C43V2_STP_36,4764,Calzada Federalismo,05:31:33,05:31:33,0
C43-V2_trip_1,mxc_C43V2_STP_37,4765,División del Norte,05:32:31,05:32:31,0
C43-V2_trip_1,mxc_C43V2_STP_41,4769,Av. Fray Antonio Alcalde,05:36:14,05:36:14,0
C43-V2_trip_1,mxc_C43V2_STP_46,4774,Calle Guanajuato,05:41:26,05:41:26,0
C43-V2_trip_1,mxc_C43V2_STP_47,4775,Edificio Q,05:42:14,05:42:14,0
C43-V2_trip_1,mxc_C43V2_STP_48,4776,Calle Mariano Bárcena,05:43:07,05:43:07,0
C43-V2_trip_1,mxc_C43V2_STP_49,4777,Calle Mariano Bárcena,05:44:12,05:44:12,0
C43-V2_trip_1,mxc_C53_STP_247,4740,Industria del Plastico,05:03:27,05:03:27,0
C43-V2_trip_2,mxa_T15C01_STP_79,4793,Av. Fray Antonio Alcalde,06:11:26,06:11:26,0
C43-V2_trip_2,mxa_T19C05_STP_92,4824,Enrique Díaz de León,06:42:29,06:42:29,0
C43-V2_trip_2,mxc_C04_STP_23,4783,Calle Contreras Medellín,06:00:48,06:00:48,0
C43-V2_trip_2,mxc_C04_STP_25,4785,Calle Contreras Medellín,06:02:30,06:02:30,0
C43-V2_trip_2,mxc_C04_STP_28,4787,Avenida Fray Antonio Alcalde,06:04:36,06:04:36,0
C43-V2_trip_2,mxc_C108V1_STP_50,4794,Miguel Gordoa,06:12:39,06:12:39,0
C43-V2_trip_2,mxc_C108V1_STP_51,4795,Juan Gomez de Parada,06:13:32,06:13:32,0
C43-V2_trip_2,mxc_C120_STP_148,4789,Avenida Fray Antonio Alcalde,06:06:45,06:06:45,0
C43-V2_trip_2,mxc_C120_STP_149,4790,Avenida Fray Antonio Alcalde,06:07:52,06:07:52,0
C43-V2_trip_2,mxc_C120_STP_150,4791,Avenida Fray Antonio Alcalde,06:08:53,06:08:53,0
C43-V2_trip_2,mxc_C120_STP_151,4792,Avenida Fray Antonio Alcalde,06:10:14,06:10:14,0
C43-V2_trip_2,mxc_C16_STP_72,4788,La Normal (CETRAM),06:05:34,06:05:34,0
C43-V2_trip_2,mxc_C26_STP_40,4781,Calle Ignacio Herrera y Cairo,05:59:00,05:59:00,0
C43-V2_trip_2,mxc_C43V1_STP_48,4825,Belenes,06:43:25,06:43:25,0
C43-V2_trip_2,mxc_C43V1_STP_49,4826,Av. Jose Parres Arias,06:44:38,06:44:38,0
C43-V2_trip_2,mxc_C43V1_STP_50,4827,Cucea,06:45:26,06:45:26,0
C43-V2_trip_2,mxc_C43V1_STP_51,4829,La Grana,06:49:16,06:49:16,0
C43-V2_trip_2,mxc_C43V1_STP_52,4830,Rinconada de los Pinos,06:50:47,06:50:47,0
C43-V2_trip_2,mxc_C43V1_STP_53,4831,Paseo de las Palmas,06:52:02,06:52:02,0
C43-V2_trip_2,mxc_C43V1_STP_54,4832,Av. Industria Textil,06:53:09,06:53:09,0
C43-V2_trip_2,mxc_C43V1_STP_55,4833,Av. Paseo de las Aves,06:54:25,06:54:25,0
C43-V2_trip_2,mxc_C43V2_STP_106,4834,Av. Valle de San Isidro,06:55:19,06:55:19,0
C43-V2_trip_2,mxc_C43V2_STP_107,4835,Calzada de las Flores,06:56:36,06:56:36,0
C43-V2_trip_2,mxc_C43V2_STP_108,4836,Hacienda de Las Gardenias,06:58:19,06:58:19,0
C43-V2_trip_2,mxc_C43V2_STP_109,4837,Av. Flamenco,06:59:13,06:59:13,0
C43-V2_trip_2,mxc_C43V2_STP_54,4782,Calle Contreras Medellín,06:00:08,06:00:08,0
C43-V2_trip_2,mxc_C43V2_STP_56,4784,Calle General Eulogio Parra,06:01:46,06:01:46,0
C43-V2_trip_2,mxc_C43V2_STP_58,4786,Calle Contreras Medellín,06:03:09,06:03:09,0
C43-V2_trip_2,mxc_C43V2_STP_68,4796,Mezquitan,06:14:18,06:14:18,0
C43-V2_trip_2,mxc_C43V2_STP_69,4797,Caracas,06:15:22,06:15:22,0
C43-V2_trip_2,mxc_C43V2_STP_70,4798,Calzada del Federalismo Norte,06:16:26,06:16:26,0
C43-V2_trip_2,mxc_C43V2_STP_71,4799,Calzada del Federalismo Norte,06:17:23,06:17:23,0
C43-V2_trip_2,mxc_C43V2_STP_72,4800,Calzada del Federalismo Norte,06:18:18,06:18:18,0
C43-V2_trip_2,mxc_C43V2_STP_74,4802,Calle Morelos,06:20:48,06:20:48,0
C43-V2_trip_2,mxc_C43V2_STP_75,4803,Calle Ramón Corona,06:21:44,06:21:44,0
C43-V2_trip_2,mxc_C43V2_STP_76,4804,Calle Ramón Corona,06:22:36,06:22:36,0
C43-V2_trip_2,mxc_C43V2_STP_77,4805,Calle Aldama,06:23:42,06:23:42,0
C43-V2_trip_2,mxc_C43V2_STP_78,4806,Calle Niños Heroes,06:24:52,06:24:52,0
C43-V2_trip_2,mxc_C43V2_STP_79,4807,Calle Fernando Larios,06:26:21,06:26:21,0
C43-V2_trip_2,mxc_C43V2_STP_80,4808,General Ignacio L. Pesqueira,06:27:00,06:27:00,0
C43-V2_trip_2,mxc_C43V2_STP_81,4809,General Ignacio L. Pesqueira,06:27:46,06:27:46,0
C43-V2_trip_2,mxc_C43V2_STP_82,4810,General Ignacio L. Pesqueira,06:28:42,06:28:42,0
C43-V2_trip_2,mxc_C43V2_STP_83,4811,Avenida Venustiano Carranza,06:29:29,06:29:29,0
C43-V2_trip_2,mxc_C43V2_STP_84,4812,Avenida Venustiano Carranza,06:30:24,06:30:24,0
C43-V2_trip_2,mxc_C43V2_STP_85,4813,Avenida Venustiano Carranza,06:31:11,06:31:11,0
C43-V2_trip_2,mxc_C43V2_STP_86,4814,Avenida Venustiano Carranza,06:32:14,06:32:14,0
C43-V2_trip_2,mxc_C43V2_STP_87,4815,Avenida Venustiano Carranza,06:32:59,06:32:59,0
C43-V2_trip_2,mxc_C43V2_STP_88,4816,Avenida Venustiano Carranza,06:34:01,06:34:01,0
C43-V2_trip_2,mxc_C43V2_STP_89,4817,Avenida Venustiano Carranza,06:35:01,06:35:01,0
C43-V2_trip_2,mxc_C43V2_STP_90,4818,Avenida Venustiano Carranza,06:35:54,06:35:54,0
C43-V2_trip_2,mxc_C43V2_STP_91,4819,Villas Belenes,06:36:50,06:36:50,0
C43-V2_trip_2,mxc_C43V2_STP_92,4820,Villas Belenes,06:37:44,06:37:44,0
C43-V2_trip_2,mxc_C43V2_STP_93,4821,Avenida Venustiano Carranza,06:38:48,06:38:48,0
C43-V2_trip_2,mxc_C43V2_STP_94,4822,Auditorio Telmex,06:40:03,06:40:03,0
C43-V2_trip_2,mxc_C43V2_STP_95,4823,Ing. Hugo Vazquez Reyes,06:41:05,06:41:05,0
C43-V2_trip_2,mxc_C45V1_STP_26,4801,Calle López Cotilla,06:19:09,06:19:09,0
C43-V2_trip_2,mxc_C95_STP_55,4828,Plaza San Isidro,06:46:51,06:46:51,0
C43-V3_route_1_0000001_17400,mxa_T15C01_STP_68,4889,Calle Santa Mónica,05:47:24,05:47:24,0
C43-V3_route_1_0000001_17400,mxc_C04_STP_22,4890,Calle Santa Mónica,05:48:16,05:48:16,0
C43-V3_route_1_0000001_17400,mxc_C04_STP_27,4888,Calle Jesús García,05:46:21,05:46:21,0
C43-V3_route_1_0000001_17400,mxc_C108V2_STP_94,4876,Alonso de la Mota y Escobar,05:34:17,05:34:17,0
C43-V3_route_1_0000001_17400,mxc_C108V2_STP_95,4877,Miguel Gordoa,05:35:14,05:35:14,0
C43-V3_route_1_0000001_17400,mxc_C108V2_STP_96,4878,Felix Palavicini,05:36:27,05:36:27,0
C43-V3_route_1_0000001_17400,mxc_C120_STP_45,4880,Avenida Fray Antonio Alcalde,05:38:21,05:38:21,0
C43-V3_route_1_0000001_17400,mxc_C120_STP_46,4881,Avenida Fray Antonio Alcalde,05:39:26,05:39:26,0
C43-V3_route_1_0000001_17400,mxc_C120_STP_47,4882,Avenida Alcalde,05:40:14,05:40:14,0
C43-V3_route_1_0000001_17400,mxc_C120_STP_48,4883,Avenida Fray Antonio Alcalde,05:41:14,05:41:14,0
C43-V3_route_1_0000001_17400,mxc_C33_STP_87,4859,Calle Ingeniero Pastor Rouaix,05:16:52,05:16:52,0
C43-V3_route_1_0000001_17400,mxc_C43V1_STP_22,4852,Prolongacion Laureles,05:08:15,05:08:15,0
C43-V3_route_1_0000001_17400,mxc_C43V1_STP_63,4843,Avenida Valdepeñas,04:55:20,04:55:20,0
C43-V3_route_1_0000001_17400,mxc_C43V1_STP_64,4844,Avenida Valdepeñas,04:56:15,04:56:15,0
C43-V3_route_1_0000001_17400,mxc_C43V1_STP_65,4845,Avenida Valdepeñas,04:56:57,04:56:57,0
C43-V3_route_1_0000001_17400,mxc_C43V1_STP_66,4846,Avenida Valdepeñas,04:57:59,04:57:59,0
C43-V3_route_1_0000001_17400,mxc_C43V1_STP_67,4847,Avenida Valdepeñas,04:59:15,04:59:15,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_02,4839,Haciendo de Los Nardos,04:51:12,04:51:12,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_109,4838,Av. Flamenco,04:50:00,04:50:00,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_13,4851,Pino Suárez,05:06:36,05:06:36,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_16,4853,Ing. Hugo Vazquez Reyes,05:10:05,05:10:05,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_17,4854,Auditorio Telmex,05:11:25,05:11:25,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_18,4855,Villas Belenes,05:13:06,05:13:06,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_19,4856,Villas Belenes,05:14:28,05:14:28,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_20,4857,Avenida Venustiano Carranza,05:15:22,05:15:22,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_21,4858,Avenida Venustiano Carranza,05:15:59,05:15:59,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_23,4860,Avenida Venustiano Carranza,05:18:00,05:18:00,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_24,4861,Avenida Venustiano Carranza,05:18:54,05:18:54,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_25,4862,Avenida Venustiano Carranza,05:19:58,05:19:58,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_26,4863,Avenida Venustiano Carranza,05:20:48,05:20:48,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_27,4864,Calle General Salvador Gonzalez,05:21:29,05:21:29,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_28,4865,Calle General Salvador Gonzalez,05:22:40,05:22:40,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_29,4866,Calle Aldama,05:23:32,05:23:32,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_30,4867,Calle Articulo 123,05:24:27,05:24:27,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_31,4868,Calle Niños Heroes,05:26:08,05:26:08,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_32,4869,Calle Niños Heroes,05:27:11,05:27:11,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_33,4870,Atemajac,05:29:05,05:29:05,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_34,4872,Miguel Negrete,05:30:38,05:30:38,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_35,4873,Calzada del Federalismo Norte,05:31:37,05:31:37,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_36,4874,Calzada Federalismo,05:32:32,05:32:32,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_37,4875,División del Norte,05:33:30,05:33:30,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_41,4879,Av. Fray Antonio Alcalde,05:37:13,05:37:13,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_46,4884,Calle Guanajuato,05:42:25,05:42:25,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_47,4885,Edificio Q,05:43:13,05:43:13,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_48,4886,Calle Mariano Bárcena,05:44:06,05:44:06,0
C43-V3_route_1_0000001_17400,mxc_C43V2_STP_49,4887,Calle Mariano Bárcena,05:45:11,05:45:11,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_03,4840,Hacienda de Los Nardos,04:52:18,04:52:18,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_04,4841,Hacienda de Los Laureles,04:53:05,04:53:05,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_05,4842,Avenida Valdepeñas,04:54:07,04:54:07,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_11,4848,Av. Escoreal,05:01:05,05:01:05,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_12,4849,Andador,05:01:53,05:01:53,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_13,4850,Av. Industria Textil,05:03:08,05:03:08,0
C43-V3_route_1_0000001_17400,mxc_C43V3_STP_34,4871,Mezquitan,05:29:59,05:29:59,0
C43-V3_route_2_0000001_21300,mxa_T15C01_STP_79,4903,Av. Fray Antonio Alcalde,06:07:26,06:07:26,0
C43-V3_route_2_0000001_21300,mxa_T19C05_STP_92,4934,Enrique Díaz de León,06:38:29,06:38:29,0
C43-V3_route_2_0000001_21300,mxc_C04_STP_23,4893,Calle Contreras Medellín,05:56:48,05:56:48,0
C43-V3_route_2_0000001_21300,mxc_C04_STP_25,4895,Calle Contreras Medellín,05:58:30,05:58:30,0
C43-V3_route_2_0000001_21300,mxc_C04_STP_28,4897,Avenida Fray Antonio Alcalde,06:00:36,06:00:36,0
C43-V3_route_2_0000001_21300,mxc_C108V1_STP_50,4904,Miguel Gordoa,06:08:39,06:08:39,0
C43-V3_route_2_0000001_21300,mxc_C108V1_STP_51,4905,Juan Gomez de Parada,06:09:32,06:09:32,0
C43-V3_route_2_0000001_21300,mxc_C117_STP_87,4939,Industria del Vestido,06:44:01,06:44:01,0
C43-V3_route_2_0000001_21300,mxc_C120_STP_148,4899,Avenida Fray Antonio Alcalde,06:02:45,06:02:45,0
C43-V3_route_2_0000001_21300,mxc_C120_STP_149,4900,Avenida Fray Antonio Alcalde,06:03:52,06:03:52,0
C43-V3_route_2_0000001_21300,mxc_C120_STP_150,4901,Avenida Fray Antonio Alcalde,06:04:53,06:04:53,0
C43-V3_route_2_0000001_21300,mxc_C120_STP_151,4902,Avenida Fray Antonio Alcalde,06:06:14,06:06:14,0
C43-V3_route_2_0000001_21300,mxc_C16_STP_72,4898,La Normal (CETRAM),06:01:34,06:01:34,0
C43-V3_route_2_0000001_21300,mxc_C26_STP_40,4891,Calle Ignacio Herrera y Cairo,05:55:00,05:55:00,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_07,4943,Avenida Valdepeñas,06:49:24,06:49:24,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_08,4944,Avenida Valdepeñas,06:50:37,06:50:37,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_09,4945,Parada ruta 15,06:51:42,06:51:42,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_10,4946,Calle Vino Tinto,06:53:12,06:53:12,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_11,4947,Calle Sol Naciente,06:54:01,06:54:01,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_48,4935,Belenes,06:39:25,06:39:25,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_49,4936,Av. Jose Parres Arias,06:40:38,06:40:38,0
C43-V3_route_2_0000001_21300,mxc_C43V1_STP_50,4937,Cucea,06:41:26,06:41:26,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_108,4950,Hacienda de Las Gardenias,06:57:34,06:57:34,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_109,4951,Av. Flamenco,06:58:28,06:58:28,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_54,4892,Calle Contreras Medellín,05:56:08,05:56:08,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_56,4894,Calle General Eulogio Parra,05:57:46,05:57:46,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_58,4896,Calle Contreras Medellín,05:59:09,05:59:09,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_68,4906,Mezquitan,06:10:18,06:10:18,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_69,4907,Caracas,06:11:22,06:11:22,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_70,4908,Calzada del Federalismo Norte,06:12:26,06:12:26,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_71,4909,Calzada del Federalismo Norte,06:13:23,06:13:23,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_72,4910,Calzada del Federalismo Norte,06:14:18,06:14:18,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_74,4912,Calle Morelos,06:16:48,06:16:48,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_75,4913,Calle Ramón Corona,06:17:44,06:17:44,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_76,4914,Calle Ramón Corona,06:18:36,06:18:36,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_77,4915,Calle Aldama,06:19:42,06:19:42,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_78,4916,Calle Niños Heroes,06:20:52,06:20:52,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_79,4917,Calle Fernando Larios,06:22:21,06:22:21,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_80,4918,General Ignacio L. Pesqueira,06:23:00,06:23:00,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_81,4919,General Ignacio L. Pesqueira,06:23:46,06:23:46,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_82,4920,General Ignacio L. Pesqueira,06:24:42,06:24:42,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_83,4921,Avenida Venustiano Carranza,06:25:29,06:25:29,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_84,4922,Avenida Venustiano Carranza,06:26:24,06:26:24,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_85,4923,Avenida Venustiano Carranza,06:27:11,06:27:11,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_86,4924,Avenida Venustiano Carranza,06:28:14,06:28:14,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_87,4925,Avenida Venustiano Carranza,06:28:59,06:28:59,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_88,4926,Avenida Venustiano Carranza,06:30:01,06:30:01,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_89,4927,Avenida Venustiano Carranza,06:31:01,06:31:01,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_90,4928,Avenida Venustiano Carranza,06:31:54,06:31:54,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_91,4929,Villas Belenes,06:32:50,06:32:50,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_92,4930,Villas Belenes,06:33:44,06:33:44,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_93,4931,Avenida Venustiano Carranza,06:34:48,06:34:48,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_94,4932,Auditorio Telmex,06:36:03,06:36:03,0
C43-V3_route_2_0000001_21300,mxc_C43V2_STP_95,4933,Ing. Hugo Vazquez Reyes,06:37:05,06:37:05,0
C43-V3_route_2_0000001_21300,mxc_C43V3_STP_103,4940,Av. Industria Textil,06:45:48,06:45:48,0
C43-V3_route_2_0000001_21300,mxc_C43V3_STP_104,4941,Alta Vista,06:46:56,06:46:56,0
C43-V3_route_2_0000001_21300,mxc_C43V3_STP_105,4942,Av. Valdepeñas,06:48:25,06:48:25,0
C43-V3_route_2_0000001_21300,mxc_C43V3_STP_111,4948,Parada ruta 200,06:54:56,06:54:56,0
C43-V3_route_2_0000001_21300,mxc_C43V3_STP_112,4949,Calzada de las Flores,06:55:40,06:55:40,0
C43-V3_route_2_0000001_21300,mxc_C45V1_STP_26,4911,Calle López Cotilla,06:15:09,06:15:09,0
C43-V3_route_2_0000001_21300,mxc_C95_STP_55,4938,Plaza San Isidro,06:42:51,06:42:51,0
C43-V3_trip_1,mxa_T15C01_STP_68,4889,Calle Santa Mónica,05:47:24,05:47:24,0
C43-V3_trip_1,mxc_C04_STP_22,4890,Calle Santa Mónica,05:48:16,05:48:16,0
C43-V3_trip_1,mxc_C04_STP_27,4888,Calle Jesús García,05:46:21,05:46:21,0
C43-V3_trip_1,mxc_C108V2_STP_94,4876,Alonso de la Mota y Escobar,05:34:17,05:34:17,0
C43-V3_trip_1,mxc_C108V2_STP_95,4877,Miguel Gordoa,05:35:14,05:35:14,0
C43-V3_trip_1,mxc_C108V2_STP_96,4878,Felix Palavicini,05:36:27,05:36:27,0
C43-V3_trip_1,mxc_C120_STP_45,4880,Avenida Fray Antonio Alcalde,05:38:21,05:38:21,0
C43-V3_trip_1,mxc_C120_STP_46,4881,Avenida Fray Antonio Alcalde,05:39:26,05:39:26,0
C43-V3_trip_1,mxc_C120_STP_47,4882,Avenida Alcalde,05:40:14,05:40:14,0
C43-V3_trip_1,mxc_C120_STP_48,4883,Avenida Fray Antonio Alcalde,05:41:14,05:41:14,0
C43-V3_trip_1,mxc_C33_STP_87,4859,Calle Ingeniero Pastor Rouaix,05:16:52,05:16:52,0
C43-V3_trip_1,mxc_C43V1_STP_22,4852,Prolongacion Laureles,05:08:15,05:08:15,0
C43-V3_trip_1,mxc_C43V1_STP_63,4843,Avenida Valdepeñas,04:55:20,04:55:20,0
C43-V3_trip_1,mxc_C43V1_STP_64,4844,Avenida Valdepeñas,04:56:15,04:56:15,0
C43-V3_trip_1,mxc_C43V1_STP_65,4845,Avenida Valdepeñas,04:56:57,04:56:57,0
C43-V3_trip_1,mxc_C43V1_STP_66,4846,Avenida Valdepeñas,04:57:59,04:57:59,0
C43-V3_trip_1,mxc_C43V1_STP_67,4847,Avenida Valdepeñas,04:59:15,04:59:15,0
