stop_id,stop_name,stop_lat,stop_lon
mxa_T13A1_STP_05,Calle Reforma,20.5109,-103.17153
mxa_T13A1_STP_06,Calle Constitución,20.51177,-103.17328
mxa_T13A1_STP_101,Carretera el Salto,20.51353,-103.23856
mxa_T13A1_STP_103,Del Guajolote,20.50899,-103.23502
mxa_T13A1_STP_104,De Las Rosas,20.50407,-103.23284
mxa_T13A1_STP_107,Heliodoro Hernández Loza,20.51245,-103.19091
mxa_T13A1_STP_109,Batalla de Zacatecas,20.51289,-103.18429
mxa_T13A1_STP_111,A Juanacatlán,20.51296,-103.17899
mxa_T13A1_STP_112,Morelos,20.51093,-103.17073
mxa_T13A1_STP_113,Morelos,20.50938,-103.17109
mxa_T13A1_STP_114,Calle Independencia,20.5068,-103.17164
mxa_T13A1_STP_115,Calle Ramón Corona,20.505,-103.17274
mxa_T13A1_STP_116,Calle Ramón Corona,20.50514,-103.17399
mxa_T13A1_STP_12,De Los Jazmines,20.5048,-103.23272
mxa_T13A1_STP_13,Infonavit Condor,20.50894,-103.23461
mxa_T13A1_STP_16,Infonavit Condor,20.51741,-103.241
mxa_T13A1_STP_18,Castillo de Chapultepec,20.5235,-103.24665
mxa_T13A1_STP_20,Colonia del fresno,20.52791,-103.25024
mxa_T13A1_STP_23,Carretera el Salto,20.54327,-103.26243
mxa_T13A1_STP_24,A San José del Castillo,20.54613,-103.26473
mxa_T13A1_STP_26,Carretera el Salto,20.55732,-103.27361
mxa_T13A1_STP_30,Minerales,20.57142,-103.3082
mxa_T13A1_STP_33,Carretera Federal 44,20.58706,-103.31972
mxa_T13A1_STP_35,Cristobal Colon,20.59326,-103.32264
mxa_T13A1_STP_39,Calzada Jesús González Gallo,20.62747,-103.32114
mxa_T13A1_STP_41,Calzada Jesús González Gallo,20.63166,-103.3238
mxa_T13A1_STP_48,Calzada Independencia Sur,20.66196,-103.34806
mxa_T13A1_STP_58,Doctor R. Michel,20.6614,-103.34581
mxa_T13A1_STP_61,Doctor R. Michel,20.65522,-103.34495
mxa_T13A1_STP_62,Matías Romero,20.65306,-103.34358
mxa_T13A1_STP_64,Salvador López Chavez,20.64863,-103.34074
mxa_T13A1_STP_80,Avenida de la Solidaridad Iberoamericana,20.58937,-103.32123
mxa_T13A1_STP_82,Avenida de la Solidaridad Iberoamericana,20.57504,-103.31443
mxa_T13A1_STP_85,Minerales,20.56746,-103.3006
mxa_T13A1_STP_88,Carretera Guadalajara el Salto,20.56196,-103.28372
mxa_T13A1_STP_93,A San José del Castillo,20.55055,-103.2686
mxa_T13AC01_STP_01,Jardines de la Calera,20.45063,-103.2556
mxa_T13AC01_STP_02,Carretera A la Capilla,20.45248,-103.2497
mxa_T13AC01_STP_03,Carretera A la Capilla,20.45233,-103.24916
mxa_T13AC01_STP_04,Chapala - Guadalajara,20.47299,-103.26205
mxa_T13AC01_STP_05,Chapala - Guadalajara,20.47671,-103.26442
mxa_T13AC01_STP_06,Chapala - Guadalajara,20.4846,-103.26949
mxa_T13AC01_STP_07,Chapala - Guadalajara,20.49704,-103.27688
mxa_T13AC01_STP_08,Carretera Guadalajara - Chapala,20.50216,-103.27934
mxa_T13AC01_STP_09,Carretera Federal 44,20.50744,-103.28186
mxa_T13AC01_STP_11,Carretera Guadalajara - Chapala,20.54129,-103.29796
mxa_T13AC01_STP_20,A Chapala,20.60596,-103.31569
mxa_T13AC01_STP_21,El Tapatio,20.62041,-103.32142
mxa_T13AC01_STP_22,Calzada Jesús González Gallo,20.62751,-103.32123
mxa_T13AC01_STP_30,Calzada Independencia Sur,20.66211,-103.34818
mxa_T13AC01_STP_36,Avenida de la Paz,20.66805,-103.34672
mxa_T13AC01_STP_38,Doctor R. Michel,20.66561,-103.34602
mxa_T13AC01_STP_40,Doctor R. Michel,20.66134,-103.34581
mxa_T13AC01_STP_44,Gabino Barreda,20.65079,-103.34211
mxa_T13AC01_STP_50,Doctor R. Michel,20.63596,-103.33126
mxa_T13AC01_STP_59,Carretera Guadalajara - Chapala,20.58313,-103.31823
mxa_T13AC01_STP_68,Minerales,20.50728,-103.28224
mxa_T13AC01_STP_69,Carretera Guadalajara - Chapala,20.50217,-103.27977
mxa_T13AC01_STP_70,Calle Nicolás Bravo,20.47697,-103.26509
mxa_T13AC01_STP_71,Carretera Guadalajara - Chapala,20.47626,-103.26464
mxa_T13AC01_STP_72,Carretera Guadalajara - Chapala,20.47327,-103.26272
mxa_T13AC01_STP_73,Carretera Guadalajara - Chapala,20.47042,-103.2609
mxa_T13AC01_STP_74,Carretera Guadalajara - Chapala,20.46428,-103.25701
mxa_T13AC01_STP_75,Jardines de la Calera,20.45373,-103.25346
mxa_T13AC01_STP_76,Jardines de la Calera,20.45173,-103.25614
mxa_T13AC02_STP_01,Calle Astros,20.41522,-103.18389
mxa_T13AC02_STP_02,Río Calderón,20.41782,-103.18745
mxa_T13AC02_STP_03,Río San Miguel,20.42059,-103.18673
mxa_T13AC02_STP_04,Río San Miguel,20.42069,-103.1868
mxa_T13AC02_STP_05,Río Calderón,20.41822,-103.1878
mxa_T13AC02_STP_06,Río Blanco,20.42219,-103.19399
mxa_T13AC02_STP_07,Calle Girasol Sol Rojo,20.42647,-103.19952
mxa_T13AC02_STP_08,Unnamed Road,20.42934,-103.20376
mxa_T13AC02_STP_09,Capilla de San Francisco,20.43674,-103.20985
mxa_T13AC02_STP_10,Calle Hidalgo,20.44006,-103.20679
mxa_T13AC02_STP_11,Calle Sanchez Zepeda,20.4441,-103.20324
mxa_T13AC02_STP_12,Calle Hidalgo,20.44698,-103.20041
mxa_T13AC02_STP_13,Calle Hidalgo,20.44441,-103.2033
mxa_T13AC02_STP_14,Calle Hidalgo,20.4404,-103.20692
mxa_T13AC02_STP_15,Carretera a La Capilla,20.44539,-103.21057
mxa_T13AC02_STP_16,Calle Lomas Sajama Oriente,20.45689,-103.21866
mxa_T13AC02_STP_17,Carretera a La Capilla,20.47166,-103.22906
mxa_T13AC02_STP_19,Infonavit Condor,20.50848,-103.23431
mxa_T13AC02_STP_29,A San José del Castillo,20.5461,-103.26466
mxa_T13AC02_STP_64,Carretera a La Capilla,20.49553,-103.24367
mxa_T13AC02_STP_65,Carretera a La Capilla,20.49463,-103.24357
mxa_T13AC02_STP_66,Carretera a La Capilla,20.48786,-103.2366
mxa_T13AC02_STP_67,Carretera a La Capilla,20.47199,-103.22955
mxa_T13AC02_STP_68,Carretera a La Capilla,20.46375,-103.22367
mxa_T13AC02_STP_69,Carretera a La Capilla,20.45118,-103.21477
mxa_T13AC02_STP_70,Carretera a La Capilla,20.44574,-103.21096
mxa_T13AC02_STP_71,Capilla de San Francisco,20.43701,-103.20988
mxa_T13AC02_STP_72,Calle Hidalgo,20.43414,-103.21096
mxa_T13AC02_STP_73,Unnamed Road,20.42967,-103.20449
mxa_T13AC02_STP_74,Río Calderón,20.41803,-103.18804
mxa_T13AC03_STP_01,Castillo de Maqueda,20.52763,-103.23911
mxa_T13AC03_STP_02,Castillo de Maqueda,20.52808,-103.24037
mxa_T13AC03_STP_03,Castillo de Benavente 313,20.52666,-103.24035
mxa_T13AC03_STP_04,Castillo de Palazuelos,20.52505,-103.23995
mxa_T13AC03_STP_05,Calle 623,20.52396,-103.24152
mxa_T13AC03_STP_06,Castillo De Palazuelos 585,20.52312,-103.24241
mxa_T13AC03_STP_07,Avenida Castello del Monzon,20.52203,-103.24353
mxa_T13AC03_STP_08,Calle 599,20.52121,-103.24308
mxa_T13AC03_STP_09,Carretera el Salto,20.5199,-103.24293
mxa_T13AC03_STP_85,Carretera el Salto,20.52008,-103.24238
mxa_T13AC03_STP_86,Avenida Castello del Monzon,20.52183,-103.24338
mxa_T13AC03_STP_87,Castillo de Palazuelos,20.52291,-103.24242
mxa_T13AC03_STP_88,Calle 623,20.52387,-103.24143
mxa_T13AC03_STP_89,Calle Castillo de Atienza,20.52481,-103.24003
mxa_T13AC03_STP_90,Castillo de Benavente 313,20.52663,-103.24012
mxa_T13AC03_STP_91,Castillo de Benavente 313,20.52769,-103.2404
mxa_T13AC03_STP_92,Castillo de Maqueda,20.52756,-103.23923
mxa_T13A_STP_01,Calle Arenal,20.50523,-103.17471
mxa_T13A_STP_02,Calle Progreso,20.5056,-103.17255
mxa_T13A_STP_03,5 de Mayo,20.50694,-103.17396
mxa_T13A_STP_05,Calle la Planta,20.51337,-103.17694
mxa_T13A_STP_06,Avenida Profa. T. San Ma. Gpe. Mtz. de Hdez. Loza,20.5157,-103.17788
mxa_T13A_STP_07,Leona Vicario,20.51529,-103.17974
mxa_T13A_STP_09,A Juanacatlán,20.51101,-103.18066
mxa_T13A_STP_10,Batalla de Bachimba,20.51178,-103.18324
mxa_T13A_STP_11,A Juanacatlán,20.51448,-103.18449
mxa_T13A_STP_12,Heliodoro Hernández Loza,20.51421,-103.18666
mxa_T13A_STP_13,Heliodoro Hernández Loza,20.51279,-103.19082
mxa_T13A_STP_15,Carretera el Salto,20.50765,-103.20544
mxa_T13A_STP_17,Carretera el Salto,20.50427,-103.21512
mxa_T13A_STP_19,Carretera el Salto,20.50056,-103.22558
mxa_T13A_STP_20,Unnamed Road,20.49694,-103.23635
mxa_T13A_STP_21,Carretera a La Capilla,20.49549,-103.24382
mxa_T13A_STP_22,Infonavit Condor,20.49505,-103.2462
mxa_T13A_STP_23,Infonavit Condor,20.4945,-103.24909
mxa_T13A_STP_24,Infonavit Condor,20.49389,-103.25239
mxa_T13A_STP_25,Infonavit Condor,20.4937,-103.25357
mxa_T13A_STP_26,Infonavit Condor,20.49306,-103.25681
mxa_T13A_STP_27,Infonavit Condor,20.49214,-103.26172
mxa_T13A_STP_28,Carretera Guadalajara,20.49066,-103.26942
mxa_T13A_STP_32,Chapala - Guadalajara,20.5145,-103.28516
mxa_T13A_STP_33,Miguel Hidalgo y Costilla International Airport,20.5254,-103.29039
mxa_T13A_STP_37,Minerales,20.55389,-103.30394
mxa_T13A_STP_38,Minerales,20.55675,-103.30527
mxa_T13A_STP_41,Minerales,20.56494,-103.30918
mxa_T13A_STP_43,Avenida Club Atlas Sur,20.57514,-103.3141
mxa_T13A_STP_44,Avenida de la Solidaridad Iberoamericana,20.58952,-103.32094
mxa_T13A_STP_45,Avenida de la Solidaridad Iberoamericana,20.5894,-103.3212
mxa_T13A_STP_46,Avenida de la Solidaridad Iberoamericana,20.57509,-103.31436
mxa_T13A_STP_47,Avenida de la Solidaridad Iberoamericana,20.56789,-103.31101
mxa_T13A_STP_48,Minerales,20.56462,-103.30947
mxa_T13A_STP_52,Minerales,20.55691,-103.30584
mxa_T13A_STP_53,Minerales,20.55399,-103.30442
mxa_T13A_STP_57,Miguel Hidalgo y Costilla International Airport,20.5259,-103.29111
mxa_T13A_STP_58,Miguel Hidalgo y Costilla International Airport,20.51419,-103.28552
mxa_T13A_STP_61,Carretera Guadalajara - Chapala,20.49705,-103.27734
mxa_T13A_STP_62,Carretera Guadalajara - Chapala,20.49008,-103.27084
mxa_T13A_STP_63,Infonavit Condor,20.49167,-103.26238
mxa_T13A_STP_64,Infonavit Condor,20.49281,-103.25648
mxa_T13A_STP_65,Infonavit Condor,20.49352,-103.25263
mxa_T13A_STP_66,Calle Carretera El Salto,20.49415,-103.24935
mxa_T13A_STP_67,Infonavit Condor,20.49461,-103.2468
mxa_T13A_STP_68,Infonavit Condor,20.49512,-103.24411
mxa_T13A_STP_69,Infonavit Condor,20.49654,-103.23652
mxa_T13A_STP_70,Infonavit Condor,20.50005,-103.22605
mxa_T13A_STP_71,Infonavit Condor,20.50227,-103.22009
mxa_T13A_STP_74,Carretera el Salto,20.50952,-103.19955
mxa_T13A_STP_75,Heliodoro Hernández Loza,20.5125,-103.19087
mxa_T13A_STP_77,Batalla de Zacatecas,20.51286,-103.18426
mxa_T13A_STP_78,A Juanacatlán,20.51089,-103.18237
mxa_T13A_STP_79,A Juanacatlán,20.51112,-103.18034
mxa_T13A_STP_81,Avenida Profa. T. San Ma. Gpe. Mtz. de Hdez. Loza,20.51425,-103.1775
mxa_T13A_STP_82,Calle Constitución,20.51228,-103.17251
mxa_T13A_STP_84,Morelos,20.50834,-103.17128
mxa_T13A_STP_85,5 de Mayo,20.50661,-103.17233
mxa_T13B1_STP_01,Los Girasoles,20.50118,-103.24087
mxa_T13B1_STP_22,Avenida de la Solidaridad Iberoamericana,20.59236,-103.32218
mxa_T13B1_STP_33,Tuberosa,20.65877,-103.34504
mxa_T13B1_STP_37,Calle Degollado,20.67073,-103.34635
mxa_T13B1_STP_44,Doctor R. Michel,20.65858,-103.34571
mxa_T13B1_STP_49,Doctor R. Michel,20.64575,-103.33889
mxa_T13B1_STP_50,Doctor R. Michel,20.64364,-103.33759
mxa_T13B1_STP_51,Doctor R. Michel,20.64125,-103.33589
mxa_T13B1_STP_56,Doctor R. Michel,20.62801,-103.32489
mxa_T13B2_STP_01,Infonavit Condor,20.5031,-103.25016
mxa_T13B2_STP_02,Infonavit Condor,20.49512,-103.24418
mxa_T13B2_STP_58,Lázaro Cardenas,20.62685,-103.32254
mxa_T13B2_STP_87,Infonavit Condor,20.49448,-103.24905
mxa_T13B2_STP_88,Infonavit Condor,20.50312,-103.24999
mxa_T13B2_STP_89,Infonavit Condor,20.50334,-103.25018
mxa_T13BC01-2_STP_01,José María Morelos,20.54438,-103.27382
mxa_T13BC01-2_STP_02,José María Morelos,20.54336,-103.27456
mxa_T13BC01-2_STP_03,José María Morelos,20.54168,-103.27567
mxa_T13BC01-2_STP_04,Chapultepec,20.54082,-103.27853
mxa_T13BC01-2_STP_05,Calle Lázaro Cárdenas,20.5417,-103.28402
mxa_T13BC01-2_STP_06,Calle Lázaro Cárdenas,20.54198,-103.28845
mxa_T13BC01-2_STP_07,Calle Lázaro Cárdenas,20.5414,-103.29121
mxa_T13BC01-2_STP_100,Calle Lázaro Cárdenas,20.54158,-103.2843
mxa_T13BC01-2_STP_101,Chapultepec,20.54245,-103.27802
mxa_T13BC01-2_STP_20,Capulin,20.62543,-103.30385
mxa_T13BC01-2_STP_23,Avenida de las Torres,20.62442,-103.28752
mxa_T13BC01-2_STP_28,Avenida Patria,20.62401,-103.28696
mxa_T13BC01-2_STP_30,Glendale,20.62452,-103.30812
mxa_T13BC01-2_STP_42,Avenida Niños Héroes,20.66357,-103.34933
mxa_T13BC01-2_STP_46,Avenida Ramón Corona,20.6702,-103.34667
mxa_T13BC01-2_STP_47,Avenida Ramón Corona,20.67073,-103.34638
mxa_T13BC01-2_STP_63,Doctor R. Michel,20.63398,-103.32954
mxa_T13BC01-2_STP_97,Batalla de Zacatecas,20.54099,-103.29376
mxa_T13BC01-2_STP_98,Calle Lázaro Cárdenas,20.54133,-103.29022
mxa_T13BC01-2_STP_99,Calle Lázaro Cárdenas,20.54179,-103.28793
mxa_T13BC01_STP_04,Calle Lázaro Cárdenas,20.54106,-103.28008
mxa_T13BC01_STP_08,Calle Professor Carrillo Díaz,20.5411,-103.29377
mxa_T13BC01_STP_29,Calzada Independencia Sur,20.66214,-103.34821
mxa_T13BC01_STP_31,Avenida 16 de Septiembre,20.66604,-103.34849
mxa_T13BC01_STP_76,José María Morelos,20.54154,-103.27554
mxa_T13BC01_STP_77,José María Morelos,20.54429,-103.27378
mxa_T13BC02_1_STP_01,Avenida Campo Bello,20.5189,-103.22992
mxa_T13BC02_1_STP_05,Condominio Anis,20.51495,-103.23168
mxa_T13BC02_1_STP_06,Condominio Casuarinas,20.51518,-103.23315
mxa_T13BC02_1_STP_08,Infonavit Condor,20.515,-103.23591
mxa_T13BC02_1_STP_09,Avenida Hidalgo,20.5133,-103.23652
mxa_T13BC02_1_STP_100,Avenida Campo Bello,20.51739,-103.23037
mxa_T13BC02_1_STP_33,Calzada Jesús González Gallo,20.62752,-103.32118
mxa_T13BC02_1_STP_54,Doctor R. Michel,20.66266,-103.34585
mxa_T13BC02_1_STP_73,Cristobal Colon,20.59317,-103.32306
mxa_T13BC02_1_STP_77,Minerales,20.56795,-103.31103
mxa_T13BC02_1_STP_93,Avenida Hidalgo,20.51311,-103.23647
mxa_T13BC02_1_STP_95,Infonavit Condor,20.51501,-103.23475
mxa_T13BC02_1_STP_99,Infonavit Condor,20.51638,-103.23074
mxa_T13C1_STP_03,Calle Independencia,20.52354,-103.18052
mxa_T13C1_STP_06,Calle Independencia,20.53106,-103.18139
mxa_T13C1_STP_07,Guadalajara- El Salto,20.54364,-103.1818
mxa_T13C1_STP_08,Guadalajara- El Salto,20.54752,-103.18272
mxa_T13C1_STP_09,Arroyo Seco,20.55377,-103.18413
mxa_T13C1_STP_10,Guadalajara- El Salto,20.5589,-103.18477
mxa_T13C1_STP_100,18 de Marzo,20.61448,-103.28423
mxa_T13C1_STP_11,Calle del Pino,20.562,-103.18538
mxa_T13C1_STP_113,Carretera libre a Zapotlanejo,20.58199,-103.2195
mxa_T13C1_STP_116,Álvaro Obregón,20.57159,-103.21287
mxa_T13C1_STP_117,Álvaro Obregón,20.57088,-103.21182
mxa_T13C1_STP_118,Lopez Mateos,20.57014,-103.21067
mxa_T13C1_STP_119,Zapotlanejo - Guadalajara,20.56862,-103.20363
mxa_T13C1_STP_12,Higuera,20.56592,-103.18669
mxa_T13C1_STP_120,Guillermo Trejo,20.56997,-103.19872
mxa_T13C1_STP_121,Guadalajara-Zapotlanejo,20.57275,-103.1894
mxa_T13C1_STP_122,Avenida Paseo del Faro,20.57091,-103.18786
mxa_T13C1_STP_123,Avenida Paseo del Faro,20.56905,-103.18747
mxa_T13C1_STP_124,Higuera,20.56592,-103.1868
mxa_T13C1_STP_125,Calle del Pino,20.56189,-103.18559
mxa_T13C1_STP_126,Guadalajara- El Salto,20.55935,-103.1851
mxa_T13C1_STP_127,Arroyo Seco,20.55397,-103.18431
mxa_T13C1_STP_128,Guadalajara- El Salto,20.54756,-103.18285
mxa_T13C1_STP_129,Guadalajara- El Salto,20.54415,-103.1821
mxa_T13C1_STP_13,Avenida Paseo del Faro,20.56909,-103.18738
mxa_T13C1_STP_130,Guadalajara- El Salto,20.54132,-103.18162
mxa_T13C1_STP_132,Calle Reforma,20.52064,-103.1797
mxa_T13C1_STP_139,Calle Arenal,20.50613,-103.17445
mxa_T13C1_STP_14,San Francisco,20.57282,-103.18825
mxa_T13C1_STP_15,Guillermo Trejo,20.57047,-103.19824
mxa_T13C1_STP_16,Zapotlanejo - Guadalajara,20.56887,-103.20389
mxa_T13C1_STP_17,Guadalajara-Zapotlanejo,20.57025,-103.21044
mxa_T13C1_STP_18,Carretera libre a Zapotlanejo,20.5738,-103.21429
mxa_T13C1_STP_24,Carretera libre a Zapotlanejo,20.60134,-103.23914
mxa_T13C1_STP_56,Valentín Gómez Farías,20.66882,-103.33037
mxa_T13C1_STP_59,Josefa Ortiz de Domínguez,20.67514,-103.32813
mxa_T13C1_STP_62,Pablo Valdez,20.68147,-103.32594
mxa_T13C1_STP_63,Calzada Juan Pablo II,20.68397,-103.32507
mxa_T13C1_STP_65,Sierra Morena,20.68662,-103.32562
mxa_T13C1_STP_71,Avenida Belisario Domínguez,20.68262,-103.32737
mxa_T13C1_STP_72,Pablo Valdez,20.68204,-103.32733
mxa_T13C1_STP_75,Dionisio Rodriguez,20.67427,-103.32998
mxa_T13C1_STP_76,Álvaro Obregón,20.67172,-103.33087
mxa_T13C1_STP_78,Federico Medrano,20.66724,-103.33243
mxa_T13C1_STP_91,Río Nilo,20.64463,-103.30428
mxa_T13C1_STP_94,Avenida Francisco Silva Romero,20.63613,-103.29914
mxa_T13C2_STP_35,Avenida Patria,20.62404,-103.28707
mxa_T13CC04_STP_115,Infonavit Condor,20.50253,-103.21988
mxa_T13CC04_STP_23,Guadalajara-Zapotlanejo,20.58123,-103.2188
mxa_T13CC04_STP_33,Cruz Blanca,20.62016,-103.24758
mxa_T13CC04_STP_36,López Cotilla,20.62881,-103.24499
mxa_T13CC04_STP_38,Av. Cihualpilli,20.63372,-103.2436
mxa_T13CC04_STP_56,Atotonilco El Alto,20.68714,-103.26366
mxa_T13CC04_STP_78,Avenida Tonaltecas,20.62949,-103.24502
mxa_T13CC04_STP_80,Tonaltecas,20.62629,-103.24593
mxa_T13CC04_STP_82,Matamoros,20.62124,-103.24748
mxa_T13CC04_STP_83,Av. Tonalá,20.61916,-103.24806
mxa_T13CC04_STP_84,Santos Degollado,20.61873,-103.24739
mxa_T13CC04_STP_85,Avenida Tonala,20.61889,-103.24539
mxa_T13CC04_STP_87,Avenida Arroyo de En Medio,20.60932,-103.24248
mxa_T13CC04_STP_88,Avenida Arroyo de En Medio,20.60155,-103.23962
mxa_T14B_STP_01,Mariano Méndez,20.60589,-103.38491
mxa_T14B_STP_02,Mariano Méndez,20.60804,-103.38334
mxa_T14B_STP_03,Mariano Méndez,20.60907,-103.38253
mxa_T14B_STP_04,Andrés Tamayo,20.61013,-103.38171
mxa_T14B_STP_06,Miguel Bravo,20.61367,-103.38083
mxa_T14B_STP_09,Calle Miguel Orozco Camacho,20.61779,-103.38047
mxa_T14B_STP_10,Calle Miguel Orozco Camacho,20.62011,-103.37984
mxa_T14B_STP_107,División del Norte,20.70741,-103.35542
mxa_T14B_STP_108,Calzada Federalismo,20.70504,-103.35493
mxa_T14B_STP_109,Calzada del Federalismo Norte,20.70275,-103.35495
mxa_T14B_STP_11,Calle Miguel Orozco Camacho,20.62127,-103.3795
mxa_T14B_STP_110,Calzada Federalismo,20.69976,-103.35509
mxa_T14B_STP_111,Calzada del Federalismo Norte,20.69706,-103.35517
mxa_T14B_STP_112,Calle Guanajuato,20.69443,-103.35458
mxa_T14B_STP_114,Calle Mariano Bárcena,20.69309,-103.35192
mxa_T14B_STP_116,Calle Mariano Bárcena,20.69005,-103.35199
mxa_T14B_STP_117,Calle Mariano Bárcena,20.68819,-103.35211
mxa_T14B_STP_118,General Arteaga,20.68673,-103.35215
mxa_T14B_STP_119,Calle Hospital,20.68532,-103.3522
mxa_T14B_STP_120,Calle Mariano Bárcena,20.68398,-103.35226
mxa_T14B_STP_121,Calle Mariano Bárcena,20.68199,-103.35231
mxa_T14B_STP_124,Calle Mariano Bárcena,20.67737,-103.35246
mxa_T14B_STP_125,Calle Mariano Bárcena,20.67656,-103.3524
mxa_T14B_STP_126,Avenida 8 de Julio,20.67516,-103.35243
mxa_T14B_STP_127,Avenida 8 de Julio,20.67436,-103.35247
mxa_T14B_STP_129,Avenida 8 de Julio,20.67156,-103.35257
mxa_T14B_STP_130,Avenida 8 de Julio,20.6696,-103.35265
mxa_T14B_STP_131,Avenida 8 de Julio,20.66703,-103.35333
mxa_T14B_STP_132,Avenida 8 de Julio,20.66537,-103.35384
mxa_T14B_STP_133,Avenida Alemania,20.66266,-103.35476
mxa_T14B_STP_134,Avenida España,20.66054,-103.35572
mxa_T14B_STP_135,Avenida 8 de Julio,20.65956,-103.3561
mxa_T14B_STP_138,Calle Fresno,20.6532,-103.35888
mxa_T14B_STP_140,Avenida 8 de Julio,20.6507,-103.35987
mxa_T14B_STP_144,Calle 5,20.63919,-103.3648
mxa_T14B_STP_147,Avenida 8 de Julio,20.63084,-103.36832
mxa_T14B_STP_148,Avenida 8 de Julio,20.62929,-103.36899
mxa_T14B_STP_149,Avenida 8 de Julio,20.62769,-103.36964
mxa_T14B_STP_150,Calle Carlos Arturo Carrillo,20.62615,-103.37031
mxa_T14B_STP_151,Avenida 8 de Julio,20.62376,-103.37135
mxa_T14B_STP_155,Avenida Jesús Reyes Heroles,20.61964,-103.3762
mxa_T14B_STP_158,Calle Miguel Orozco Camacho,20.62031,-103.37989
mxa_T14B_STP_159,Calle Diego Montenegro,20.61798,-103.38054
mxa_T14B_STP_160,Calle Miguel Orozco Camacho,20.61584,-103.38111
mxa_T14B_STP_161,Calle Miguel Orozco Camacho,20.61362,-103.38179
mxa_T14B_STP_162,Miguel de Ávila,20.6119,-103.38199
mxa_T14B_STP_163,Calle Miguel Silva,20.61059,-103.3821
mxa_T14B_STP_164,Mariano Méndez,20.60928,-103.38248
mxa_T14B_STP_165,Mariano Méndez,20.60821,-103.38331
mxa_T14B_STP_166,Calle San José Poniente,20.60589,-103.38507
mxa_T14B_STP_17,Avenida 8 de Julio,20.62307,-103.37136
mxa_T14B_STP_18,Avenida 8 de Julio,20.62584,-103.37023
mxa_T14B_STP_19,Avenida 8 de Julio,20.62736,-103.36961
mxa_T14B_STP_20,Avenida 8 de Julio,20.6289,-103.36896
mxa_T14B_STP_21,Calle Ramón Alcorta,20.63047,-103.36828
mxa_T14B_STP_23,18 de Marzo,20.63471,-103.36645
mxa_T14B_STP_31,Ruta 50,20.65429,-103.35811
mxa_T14B_STP_34,Calzada del Águila,20.66367,-103.35265
mxa_T14B_STP_35,Calle Colón,20.66441,-103.35207
mxa_T14B_STP_39,Manzano,20.66859,-103.3485
mxa_T14B_STP_40,Donato Guerra,20.66919,-103.35083
mxa_T14B_STP_41,Calle Enrique González Martínez,20.67088,-103.35164
mxa_T14B_STP_44,Calle Contreras Medellín,20.67781,-103.35135
mxa_T14B_STP_52,Calzada Federalismo,20.68956,-103.35371
mxa_T14B_STP_53,Avenida de los Maestros,20.69292,-103.35385
mxa_T14B_STP_54,Calzada Federalismo,20.69654,-103.35491
mxa_T14B_STP_55,Calzada Federalismo,20.69876,-103.35479
mxa_T14B_STP_56,Calzada del Federalismo Norte,20.70243,-103.35462
mxa_T14B_STP_57,Calzada Federalismo,20.70601,-103.35462
mxa_T14B_STP_58,Caracas,20.70893,-103.35594
mxa_T14B_STP_62,Calzada Federalismo,20.71661,-103.35411
mxa_T14B_STP_65,Calle Occidental,20.72229,-103.34895
mxa_T14B_STP_66,Calle Occidental,20.72167,-103.34571
mxa_T14B_STP_68,Carretera Saltillo,20.72699,-103.34479
mxa_T14B_STP_70,De Los Deportes,20.73156,-103.34547
mxa_T14B_STP_71,Avenida Mariano Barcena,20.73324,-103.34608
mxa_T14B_STP_72,Avenida Mariano Barcena,20.73611,-103.3453
mxa_T14B_STP_73,Avenida Mariano Barcena,20.73787,-103.34461
mxa_T14B_STP_74,Calle González Gallo,20.73843,-103.34645
mxa_T14B_STP_75,Calle González Gallo,20.73893,-103.34903
mxa_T14B_STP_79,Agua Fría,20.74459,-103.34543
mxa_T14B_STP_80,Agua Fría,20.74426,-103.34436
mxa_T14B_STP_81,Agua Fría,20.74411,-103.34236
mxa_T14B_STP_82,Agua Fría,20.74505,-103.33991
mxa_T14B_STP_83,Agua Fría,20.74566,-103.33776
mxa_T14B_STP_84,Libertadores,20.74552,-103.33822
mxa_T14B_STP_85,Agua Fría,20.74517,-103.33973
mxa_T14B_STP_86,Agua Fría,20.74421,-103.34248
mxa_T14B_STP_87,Agua Fría,20.74427,-103.34419
mxa_T14B_STP_88,Agua Fría,20.74495,-103.3459
mxa_T14B_STP_90,Calle Vasco de Quiroga,20.74059,-103.34873
mxa_T14B_STP_92,Calle González Gallo,20.73834,-103.34635
mxa_T14B_STP_93,Calle González Gallo,20.73806,-103.34485
mxa_T14B_STP_94,Avenida Mariano Barcena,20.73636,-103.34541
mxa_T14B_STP_95,Luis Quintero,20.73376,-103.34637
mxa_T14B_STP_96,Luis Quintero,20.73471,-103.34837
mxa_T14B_STP_97,Luis Quintero,20.73505,-103.35067
mxa_T14B_STP_98,Calzada Federalismo,20.73352,-103.3515
mxa_T14C01_STP_04,Av. Cerro de Alcalá,20.49502,-103.35897
mxa_T14C01_STP_05,Cerro de San Miguel,20.49732,-103.36007
mxa_T14C01_STP_102,Calle Jesús González Ortega,20.67814,-103.35049
mxa_T14C01_STP_103,Calle Jesús González Ortega,20.67677,-103.35055
mxa_T14C01_STP_104,Calle Donato Guerra,20.67531,-103.35063
mxa_T14C01_STP_105,Francisco I. Madero,20.67365,-103.35072
mxa_T14C01_STP_106,Donato Guerra,20.67157,-103.35084
